time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Latitude,Longitude,Speed (m/s)
29.493,0.1196,-1.4754,-0.2917,-0.8133,-3.8861,-4.5836,-1.3179,1.0251,0.0043,49.2587816,-122.7466835,1.35000002
29.551,0.1196,-1.4754,-0.2917,-0.8133,-3.8861,-4.5836,-1.3128,1.9306,0.2547,49.2587816,-122.7466835,1.35000002
29.552,-0.4509,-1.4585,0.1906,-0.8133,-3.8861,-4.5836,-1.3128,1.9306,0.2547,49.2587816,-122.7466835,1.35000002
29.57,-0.4509,-1.4585,0.1906,-1.6293,-4.3986,0.7368,-1.3128,1.9306,0.2547,49.2587816,-122.7466835,1.35000002
29.608,-0.2227,-0.7839,0.1716,-1.6293,-4.3986,0.7368,-1.3128,1.9306,0.2547,49.2587816,-122.7466835,1.35000002
29.609,-0.2227,-0.7839,0.1716,-1.6293,-4.3986,0.7368,-0.2792,0.6136,0.3837,49.2587816,-122.7466835,1.35000002
29.627,-0.2227,-0.7839,0.1716,-5.7805,-3.6,4.7511,-0.2792,0.6136,0.3837,49.2587816,-122.7466835,1.35000002
29.685,-0.2227,-0.7839,0.1716,-5.7805,-3.6,4.7511,0.3269,-0.7167,0.3326,49.2587816,-122.7466835,1.35000002
29.686,0.082,-0.3461,0.2635,-5.7805,-3.6,4.7511,0.3269,-0.7167,0.3326,49.2587816,-122.7466835,1.35000002
29.704,0.082,-0.3461,0.2635,-2.112,3.84,3.913,0.3269,-0.7167,0.3326,49.2587816,-122.7466835,1.35000002
29.742,0.3958,-0.2905,-0.2616,-2.112,3.84,3.913,0.3269,-0.7167,0.3326,49.2587816,-122.7466835,1.35000002
29.743,0.3958,-0.2905,-0.2616,-2.112,3.84,3.913,-0.3833,-0.6736,-0.2547,49.2587816,-122.7466835,1.35000002
29.761,0.3958,-0.2905,-0.2616,1.0736,6.7753,3.6143,-0.3833,-0.6736,-0.2547,49.2587816,-122.7466835,1.35000002
29.819,0.3958,-0.2905,-0.2616,1.0736,6.7753,3.6143,-0.6257,0.4396,0.3587,49.2587816,-122.7466835,1.35000002
29.82,0.3784,-0.7601,-0.7068,1.0736,6.7753,3.6143,-0.6257,0.4396,0.3587,49.2587816,-122.7466835,1.35000002
29.838,0.3784,-0.7601,-0.7068,1.8822,5.8293,0.491,-0.6257,0.4396,0.3587,49.2587816,-122.7466835,1.35000002
29.876,0.3784,-0.7601,-0.7068,1.8822,5.8293,0.491,-1.2582,1.545,-0.2249,49.2587816,-122.7466835,1.35000002
29.877,0.5484,-1.4545,-1.1091,1.8822,5.8293,0.491,-1.2582,1.545,-0.2249,49.2587816,-122.7466835,1.35000002
29.896,0.5484,-1.4545,-1.1091,3.9935,-1.0737,-6.3729,-1.2582,1.545,-0.2249,49.2587816,-122.7466835,1.35000002
29.953,0.5484,-1.4545,-1.1091,3.9935,-1.0737,-6.3729,-0.7868,0.8556,-0.1389,49.2587816,-122.7466835,1.35000002
29.953,0.0897,-1.0126,-0.4803,3.9935,-1.0737,-6.3729,-0.7868,0.8556,-0.1389,49.2587816,-122.7466835,1.35000002
29.972,0.0897,-1.0126,-0.4803,2.8165,-3.791,-7.0388,-0.7868,0.8556,-0.1389,49.2587816,-122.7466835,1.35000002
30.011,0.0897,-1.0126,-0.4803,2.8165,-3.791,-7.0388,1.2488,0.997,0.8124,49.2587816,-122.7466835,1.35000002
30.011,0.1048,-1.4333,0.4059,2.8165,-3.791,-7.0388,1.2488,0.997,0.8124,49.2587816,-122.7466835,1.35000002
30.03,0.1048,-1.4333,0.4059,-2.39,-0.3936,2.5071,1.2488,0.997,0.8124,49.2587816,-122.7466835,1.35000002
30.087,0.205,-1.6349,0.3758,-2.39,-0.3936,2.5071,1.2488,0.997,0.8124,49.2587816,-122.7466835,1.35000002
30.088,0.205,-1.6349,0.3758,-2.39,-0.3936,2.5071,1.3718,-1.114,-0.6261,49.2587816,-122.7466835,1.35000002
30.106,0.205,-1.6349,0.3758,1.3305,-7.3139,5.8899,1.3718,-1.114,-0.6261,49.2587816,-122.7466835,1.35000002
30.144,-0.0584,-0.6994,-0.3508,1.3305,-7.3139,5.8899,1.3718,-1.114,-0.6261,49.2587816,-122.7466835,1.35000002
30.145,-0.0584,-0.6994,-0.3508,1.3305,-7.3139,5.8899,1.5087,-2.6783,-0.2603,49.2587816,-122.7466835,1.35000002
30.165,-0.0584,-0.6994,-0.3508,-0.6463,-3.0203,3.1548,1.5087,-2.6783,-0.2603,49.2587816,-122.7466835,1.35000002
30.222,-0.0584,-0.6994,-0.3508,-0.6463,-3.0203,3.1548,1.3633,-1.7688,-0.2816,49.2587816,-122.7466835,1.35000002
30.222,0.0651,-0.2251,-0.4002,-0.6463,-3.0203,3.1548,1.3633,-1.7688,-0.2816,49.2587816,-122.7466835,1.35000002
30.241,0.0651,-0.2251,-0.4002,-2.1067,4.7148,-3.9133,1.3633,-1.7688,-0.2816,49.2587816,-122.7466835,1.35000002
30.279,-0.1013,-0.3345,-0.2429,-2.1067,4.7148,-3.9133,1.3633,-1.7688,-0.2816,49.2587816,-122.7466835,1.35000002
30.28,-0.1013,-0.3345,-0.2429,-2.1067,4.7148,-3.9133,0.9804,-2.0449,-0.4212,49.2587816,-122.7466835,1.35000002
30.298,-0.1013,-0.3345,-0.2429,-1.1836,7.7639,-2.896,0.9804,-2.0449,-0.4212,49.2587816,-122.7466835,1.35000002
30.356,0.4999,-1.157,-0.2567,-1.1836,7.7639,-2.896,0.9804,-2.0449,-0.4212,49.2587816,-122.7466835,1.35000002
30.356,0.4999,-1.157,-0.2567,-1.1836,7.7639,-2.896,0.0527,-1.2347,0.5041,49.2587816,-122.7466835,1.35000002
30.375,0.4999,-1.157,-0.2567,-1.9374,5.2537,-2.0215,0.0527,-1.2347,0.5041,49.2587816,-122.7466835,1.35000002
30.413,0.5623,-1.5442,-0.3555,-1.9374,5.2537,-2.0215,0.0527,-1.2347,0.5041,49.2587816,-122.7466835,1.35000002
30.414,0.5623,-1.5442,-0.3555,-1.9374,5.2537,-2.0215,-0.0565,0.552,-0.2741,49.2587816,-122.7466835,1.35000002
30.433,0.5623,-1.5442,-0.3555,5.2389,-4.8459,-1.6517,-0.0565,0.552,-0.2741,49.2587816,-122.7466835,1.35000002
30.49,0.5623,-1.5442,-0.3555,5.2389,-4.8459,-1.6517,-1.2168,1.7379,0.2374,49.2587816,-122.7466835,1.35000002
30.491,0.2619,-1.4304,-0.4441,5.2389,-4.8459,-1.6517,-1.2168,1.7379,0.2374,49.2587816,-122.7466835,1.35000002
30.509,0.2619,-1.4304,-0.4441,1.9869,-3.7466,-3.8299,-1.2168,1.7379,0.2374,49.2587816,-122.7466835,1.35000002
30.547,0.2619,-1.4304,-0.4441,1.9869,-3.7466,-3.8299,-1.3579,2.4668,0.05,49.2587816,-122.7466835,1.35000002
30.548,-0.3278,-1.5676,0.1353,1.9869,-3.7466,-3.8299,-1.3579,2.4668,0.05,49.2587816,-122.7466835,1.35000002
30.567,-0.3278,-1.5676,0.1353,0.5266,-5.2813,-0.5147,-1.3579,2.4668,0.05,49.2587816,-122.7466835,1.35000002
30.624,-0.4424,-0.9432,0.0716,0.5266,-5.2813,-0.5147,-1.3579,2.4668,0.05,49.2587816,-122.7466835,1.35000002
30.625,-0.4424,-0.9432,0.0716,0.5266,-5.2813,-0.5147,-0.3628,0.6141,0.1193,49.2587816,-122.7466835,1.35000002
30.643,-0.4424,-0.9432,0.0716,-6.6838,-4.6918,3.9648,-0.3628,0.6141,0.1193,49.2587816,-122.7466835,1.35000002
30.681,-0.0828,-0.3617,-0.0596,-6.6838,-4.6918,3.9648,-0.3628,0.6141,0.1193,49.2587816,-122.7466835,1.35000002
30.682,-0.0828,-0.3617,-0.0596,-6.6838,-4.6918,3.9648,-0.1454,-0.3889,0.4298,49.2587816,-122.7466835,1.35000002
30.701,-0.0828,-0.3617,-0.0596,-4.3259,2.9013,1.7403,-0.1454,-0.3889,0.4298,49.2587816,-122.7466835,1.35000002
30.758,0.2027,-0.2897,0.1079,-4.3259,2.9013,1.7403,-0.1454,-0.3889,0.4298,49.2587816,-122.7466835,1.35000002
30.759,0.2027,-0.2897,0.1079,-4.3259,2.9013,1.7403,0.0689,-0.8005,0.2844,49.2587816,-122.7466835,1.35000002
30.777,0.2027,-0.2897,0.1079,-0.9011,6.6097,2.0969,0.0689,-0.8005,0.2844,49.2587816,-122.7466835,1.35000002
30.816,0.2996,-0.5867,-0.1544,-0.9011,6.6097,2.0969,0.0689,-0.8005,0.2844,49.2587816,-122.7466835,1.35000002
30.817,0.2996,-0.5867,-0.1544,-0.9011,6.6097,2.0969,-0.2515,-0.5829,0.2823,49.2587816,-122.7466835,1.35000002
30.835,0.2996,-0.5867,-0.1544,1.8709,6.4415,2.7719,-0.2515,-0.5829,0.2823,49.2587816,-122.7466835,1.35000002
30.893,0.8318,-1.4818,-1.3723,1.8709,6.4415,2.7719,-0.2515,-0.5829,0.2823,49.2587816,-122.7466835,1.35000002
30.894,0.8318,-1.4818,-1.3723,1.8709,6.4415,2.7719,-1.4155,1.1934,-0.4031,49.2587816,-122.7466835,1.35000002
30.911,0.8318,-1.4818,-1.3723,2.9027,1.4454,-1.2738,-1.4155,1.1934,-0.4031,49.2587816,-122.7466835,1.35000002
30.95,0.0846,-1.0296,-0.8477,2.9027,1.4454,-1.2738,-1.4155,1.1934,-0.4031,49.2587816,-122.7466835,1.35000002
30.95,0.0846,-1.0296,-0.8477,2.9027,1.4454,-1.2738,-1.5011,1.3337,-0.4031,49.2587816,-122.7466835,1.35000002
30.969,0.0846,-1.0296,-0.8477,4.6433,-5.6769,-10.3728,-1.5011,1.3337,-0.4031,49.2587816,-122.7466835,1.35000002
31.027,-0.1736,-1.1399,0.3097,4.6433,-5.6769,-10.3728,-1.5011,1.3337,-0.4031,49.2587816,-122.7466835,1.35000002
31.028,-0.1736,-1.1399,0.3097,4.6433,-5.6769,-10.3728,0.7931,1.2386,1.521,49.2587816,-122.7466835,1.35000002
31.046,-0.1736,-1.1399,0.3097,-1.6473,0.3572,-0.2223,0.7931,1.2386,1.521,49.2587816,-122.7466835,1.35000002
31.084,-0.1736,-1.1399,0.3097,-1.6473,0.3572,-0.2223,1.3895,1.1314,-0.4457,49.2587816,-122.7466835,1.35000002
31.085,0.3717,-2.0591,0.5963,-1.6473,0.3572,-0.2223,1.3895,1.1314,-0.4457,49.2587816,-122.7466835,1.35000002
31.103,0.3717,-2.0591,0.5963,-0.461,-5.3048,4.4349,1.3895,1.1314,-0.4457,49.2587816,-122.7466835,1.35000002
31.161,0.0245,-0.8666,-0.0951,-0.461,-5.3048,4.4349,1.3895,1.1314,-0.4457,49.2587816,-122.7466835,1.35000002
31.162,0.0245,-0.8666,-0.0951,-0.461,-5.3048,4.4349,1.2739,-2.3963,-0.4286,49.2587816,-122.7466835,1.35000002
31.18,0.0245,-0.8666,-0.0951,-0.1899,-7.7061,7.2259,1.2739,-2.3963,-0.4286,49.2587816,-122.7466835,1.35000002
31.218,0.0245,-0.8666,-0.0951,-0.1899,-7.7061,7.2259,1.4094,-1.9678,-0.083,49.2587816,-122.7466835,1.35000002
31.219,0.0543,-0.3181,-0.3484,-0.1899,-7.7061,7.2259,1.4094,-1.9678,-0.083,49.2587816,-122.7466835,1.35000002
31.237,0.0543,-0.3181,-0.3484,-0.9616,3.6318,-1.8165,1.4094,-1.9678,-0.083,49.2587816,-122.7466835,1.35000002
31.295,0.0519,-0.153,-0.2711,-0.9616,3.6318,-1.8165,1.4094,-1.9678,-0.083,49.2587816,-122.7466835,1.35000002
31.296,0.0519,-0.153,-0.2711,-0.9616,3.6318,-1.8165,1.2758,-1.3566,-0.2312,49.2587816,-122.7466835,1.35000002
31.314,0.0519,-0.153,-0.2711,-1.1954,7.6653,-3.2944,1.2758,-1.3566,-0.2312,49.2587816,-122.7466835,1.35000002
31.353,0.0519,-0.153,-0.2711,-1.1954,7.6653,-3.2944,0.6941,-0.4054,0.1123,49.2587816,-122.7466835,1.35000002
31.354,0.286,-0.8411,-0.214,-1.1954,7.6653,-3.2944,0.6941,-0.4054,0.1123,49.2587816,-122.7466835,1.35000002
31.371,0.286,-0.8411,-0.214,-0.8438,7.3863,-2.6297,0.6941,-0.4054,0.1123,49.2587816,-122.7466835,1.35000002
31.429,0.286,-0.8411,-0.214,-0.8438,7.3863,-2.6297,0.1428,0.3282,-0.2252,49.2587816,-122.7466835,1.35000002
31.43,0.6219,-1.6989,-0.4414,-0.8438,7.3863,-2.6297,0.1428,0.3282,-0.2252,49.2587816,-122.7466835,1.35000002
31.448,0.6219,-1.6989,-0.4414,2.8038,-2.3944,-2.3396,0.1428,0.3282,-0.2252,49.2587816,-122.7466835,1.35000002
31.487,0.6219,-1.6989,-0.4414,2.8038,-2.3944,-2.3396,-1.2325,1.9704,0.0538,49.2587816,-122.7466835,1.35000002
31.488,0.2145,-1.4506,-0.3154,2.8038,-2.3944,-2.3396,-1.2325,1.9704,0.0538,49.2587816,-122.7466835,1.35000002
31.506,0.2145,-1.4506,-0.3154,3.2735,-5.7432,-5.0215,-1.2325,1.9704,0.0538,49.2587816,-122.7466835,1.35000002
31.564,-0.2563,-1.5919,0.1144,3.2735,-5.7432,-5.0215,-1.2325,1.9704,0.0538,49.2587816,-122.7466835,1.35000002
31.564,-0.2563,-1.5919,0.1144,3.2735,-5.7432,-5.0215,-1.7347,1.4417,0.2291,49.2587816,-122.7466835,1.35000002
31.583,-0.2563,-1.5919,0.1144,-0.6203,-4.5452,0.6208,-1.7347,1.4417,0.2291,49.2587816,-122.7466835,1.35000002
31.621,-0.3975,-1.1328,0.1639,-0.6203,-4.5452,0.6208,-1.7347,1.4417,0.2291,49.2587816,-122.7466835,1.35000002
31.621,-0.3975,-1.1328,0.1639,-0.6203,-4.5452,0.6208,-0.8791,1.0003,0.3387,49.2587816,-122.7466835,1.35000002
31.64,-0.3975,-1.1328,0.1639,-5.0002,-6.0226,3.567,-0.8791,1.0003,0.3387,49.2587816,-122.7466835,1.35000002
31.698,-0.3975,-1.1328,0.1639,-5.0002,-6.0226,3.567,-0.3297,-0.402,0.5191,49.2587816,-122.7466835,1.35000002
31.699,-0.1184,-0.4074,0.2082,-5.0002,-6.0226,3.567,-0.3297,-0.402,0.5191,49.2587816,-122.7466835,1.35000002
31.716,-0.1184,-0.4074,0.2082,-4.1947,1.669,3.0495,-0.3297,-0.402,0.5191,49.2587816,-122.7466835,1.35000002
31.755,-0.1184,-0.4074,0.2082,-4.1947,1.669,3.0495,0.4735,-1.3436,0.3423,49.2587816,-122.7466835,1.35000002
31.756,0.3387,-0.2245,0.0987,-4.1947,1.669,3.0495,0.4735,-1.3436,0.3423,49.2587816,-122.7466835,1.35000002
31.774,0.3387,-0.2245,0.0987,-0.9557,6.6108,4.571,0.4735,-1.3436,0.3423,49.2587816,-122.7466835,1.35000002
31.832,0.3042,-0.4003,-0.2643,-0.9557,6.6108,4.571,0.4735,-1.3436,0.3423,49.2587816,-122.7466835,1.35000002
31.832,0.3042,-0.4003,-0.2643,-0.9557,6.6108,4.571,-0.1737,0.4523,-0.305,49.2587816,-122.7466835,1.35000002
31.851,0.3042,-0.4003,-0.2643,3.5748,7.4539,1.1441,-0.1737,0.4523,-0.305,49.2587816,-122.7466835,1.35000002
31.889,0.3042,-0.4003,-0.2643,3.5748,7.4539,1.1441,-1.6013,1.3548,-0.1416,49.2587816,-122.7466835,1.35000002
31.89,0.7662,-1.5083,-1.1063,3.5748,7.4539,1.1441,-1.6013,1.3548,-0.1416,49.25879506,-122.7466722,0
31.909,0.7662,-1.5083,-1.1063,2.7621,2.8976,-2.6802,-1.6013,1.3548,-0.1416,49.25879506,-122.7466722,0
31.967,0.7662,-1.5083,-1.1063,2.7621,2.8976,-2.6802,-1.1301,-0.5598,-0.1902,49.25879506,-122.7466722,0
31.967,0.1667,-1.0836,-1.0037,2.7621,2.8976,-2.6802,-1.1301,-0.5598,-0.1902,49.25879506,-122.7466722,0
31.985,0.1667,-1.0836,-1.0037,4.6465,-5.7656,-6.4365,-1.1301,-0.5598,-0.1902,49.25879506,-122.7466722,0
32.023,-0.2405,-1.3073,0.4153,4.6465,-5.7656,-6.4365,-1.1301,-0.5598,-0.1902,49.25879506,-122.7466722,0
32.024,-0.2405,-1.3073,0.4153,4.6465,-5.7656,-6.4365,1.2785,1.9138,0.8904,49.25879506,-122.7466722,0
32.043,-0.2405,-1.3073,0.4153,-0.2259,-0.7767,-3.594,1.2785,1.9138,0.8904,49.25879506,-122.7466722,0
32.1,0.2303,-1.9418,0.6137,-0.2259,-0.7767,-3.594,1.2785,1.9138,0.8904,49.25879506,-122.7466722,0
32.101,0.2303,-1.9418,0.6137,-0.2259,-0.7767,-3.594,0.9624,0.0701,-0.2568,49.25879506,-122.7466722,0
32.12,0.2303,-1.9418,0.6137,-2.373,-5.6205,4.9047,0.9624,0.0701,-0.2568,49.25879506,-122.7466722,0
32.158,-0.0312,-0.8534,0.0151,-2.373,-5.6205,4.9047,0.9624,0.0701,-0.2568,49.25879506,-122.7466722,0
32.158,-0.0312,-0.8534,0.0151,-2.373,-5.6205,4.9047,1.3823,-2.2189,-0.4609,49.25879506,-122.7466722,0
32.177,-0.0312,-0.8534,0.0151,-0.4408,-6.6237,7.7221,1.3823,-2.2189,-0.4609,49.25879506,-122.7466722,0
32.234,-0.0312,-0.8534,0.0151,-0.4408,-6.6237,7.7221,1.6581,-2.0217,-0.0947,49.25879506,-122.7466722,0
32.235,0.0356,-0.4195,-0.3897,-0.4408,-6.6237,7.7221,1.6581,-2.0217,-0.0947,49.25879506,-122.7466722,0
32.254,0.0356,-0.4195,-0.3897,-1.4861,3.3583,-1.4802,1.6581,-2.0217,-0.0947,49.25879506,-122.7466722,0
32.292,0.0356,-0.4195,-0.3897,-1.4861,3.3583,-1.4802,0.9797,-1.0728,-0.0251,49.25879506,-122.7466722,0
32.295,0.0522,-0.2655,-0.3555,-1.4861,3.3583,-1.4802,0.9797,-1.0728,-0.0251,49.25879506,-122.7466722,0
32.311,0.0522,-0.2655,-0.3555,-0.7026,6.7864,-4.4271,0.9797,-1.0728,-0.0251,49.25879506,-122.7466722,0
32.359,0.0522,-0.2655,-0.3555,-0.7026,6.7864,-4.4271,0.0494,-1.3766,0.4589,49.25879506,-122.7466722,0
32.359,0.1675,-0.8094,-0.2759,-0.7026,6.7864,-4.4271,0.0494,-1.3766,0.4589,49.25879506,-122.7466722,0
32.378,0.1675,-0.8094,-0.2759,-0.6313,6.557,-3.1655,0.0494,-1.3766,0.4589,49.25879506,-122.7466722,0
32.436,0.1675,-0.8094,-0.2759,-0.6313,6.557,-3.1655,-0.052,-0.515,-0.071,49.25879506,-122.7466722,0
32.438,0.6181,-1.5422,-0.5764,-0.6313,6.557,-3.1655,-0.052,-0.515,-0.071,49.25879506,-122.7466722,0
32.454,0.6181,-1.5422,-0.5764,2.2227,-1.2503,-3.2569,-0.052,-0.515,-0.071,49.25879506,-122.7466722,0
32.493,0.6181,-1.5422,-0.5764,2.2227,-1.2503,-3.2569,-1.0334,1.4585,0.0502,49.25879506,-122.7466722,0
32.494,0.2888,-1.4613,-0.2494,2.2227,-1.2503,-3.2569,-1.0334,1.4585,0.0502,49.25879506,-122.7466722,0
32.513,0.2888,-1.4613,-0.2494,4.1786,-4.8343,-4.7568,-1.0334,1.4585,0.0502,49.25879506,-122.7466722,0
32.57,0.2888,-1.4613,-0.2494,4.1786,-4.8343,-4.7568,-1.6382,2.4727,-0.0341,49.25879506,-122.7466722,0
32.571,-0.1178,-1.5451,0.0919,4.1786,-4.8343,-4.7568,-1.6382,2.4727,-0.0341,49.25879506,-122.7466722,0
32.589,-0.1178,-1.5451,0.0919,0.7792,-4.6289,0.0515,-1.6382,2.4727,-0.0341,49.25879506,-122.7466722,0
32.627,-0.1178,-1.5451,0.0919,0.7792,-4.6289,0.0515,-0.7641,2.1172,0.1332,49.25879506,-122.7466722,0
32.627,-0.5562,-1.2784,0.2908,0.7792,-4.6289,0.0515,-0.7641,2.1172,0.1332,49.25879506,-122.7466722,0
32.647,-0.5562,-1.2784,0.2908,-5.0167,-5.5234,4.5232,-0.7641,2.1172,0.1332,49.25879506,-122.7466722,0
32.704,-0.5562,-1.2784,0.2908,-5.0167,-5.5234,4.5232,-0.5386,0.065,-0.2959,49.25879506,-122.7466722,0
32.704,-0.2154,-0.4346,-0.0322,-5.0167,-5.5234,4.5232,-0.5386,0.065,-0.2959,49.25879506,-122.7466722,0
32.723,-0.2154,-0.4346,-0.0322,-6.0603,-0.116,3.4522,-0.5386,0.065,-0.2959,49.25879506,-122.7466722,0
32.761,-0.2154,-0.4346,-0.0322,-6.0603,-0.116,3.4522,-0.2004,-0.5139,0.0523,49.25879506,-122.7466722,0
32.762,0.0176,-0.214,0.2063,-6.0603,-0.116,3.4522,-0.2004,-0.5139,0.0523,49.25879506,-122.7466722,0
32.78,0.0176,-0.214,0.2063,-2.7605,6.55,2.3136,-0.2004,-0.5139,0.0523,49.25879506,-122.7466722,0
32.838,0.3268,-0.4384,-0.0733,-2.7605,6.55,2.3136,-0.2004,-0.5139,0.0523,49.25879506,-122.7466722,0
32.839,0.3268,-0.4384,-0.0733,-2.7605,6.55,2.3136,-0.4407,-1.0009,0.2734,49.25879506,-122.7466722,0
32.857,0.3268,-0.4384,-0.0733,0.0677,7.2768,4.3419,-0.4407,-1.0009,0.2734,49.25879506,-122.7466722,0
32.896,0.8929,-1.2595,-1.2513,0.0677,7.2768,4.3419,-0.4407,-1.0009,0.2734,49.25879506,-122.7466722,0
32.897,0.8929,-1.2595,-1.2513,0.0677,7.2768,4.3419,-0.636,1.0766,-0.0605,49.25879506,-122.7466722,0
32.915,0.8929,-1.2595,-1.2513,3.2386,3.2114,-0.5058,-0.636,1.0766,-0.0605,49.25879506,-122.7466722,0
32.973,0.4535,-1.0982,-1.0626,3.2386,3.2114,-0.5058,-0.636,1.0766,-0.0605,49.25879506,-122.7466722,0
32.974,0.4535,-1.0982,-1.0626,3.2386,3.2114,-0.5058,-1.1786,-0.1479,-0.2935,49.25879506,-122.7466722,0
32.992,0.4535,-1.0982,-1.0626,6.849,-4.5097,-9.1083,-1.1786,-0.1479,-0.2935,49.25879506,-122.7466722,0
33.03,0.4535,-1.0982,-1.0626,6.849,-4.5097,-9.1083,0.363,2.2039,0.9909,49.25879506,-122.7466722,0
33.031,-0.2468,-1.11,0.3136,6.849,-4.5097,-9.1083,0.363,2.2039,0.9909,49.25879506,-122.7466722,0
33.049,-0.2468,-1.11,0.3136,0.767,-0.0761,-3.8748,0.363,2.2039,0.9909,49.25879506,-122.7466722,0
33.107,0.1037,-1.9729,0.3363,0.767,-0.0761,-3.8748,0.363,2.2039,0.9909,49.25879506,-122.7466722,0
33.108,0.1037,-1.9729,0.3363,0.767,-0.0761,-3.8748,0.3402,0.4239,0.1894,49.25879506,-122.7466722,0
33.126,0.1037,-1.9729,0.3363,-3.3999,-3.6443,4.7111,0.3402,0.4239,0.1894,49.25879506,-122.7466722,0
33.164,0.1037,-1.9729,0.3363,-3.3999,-3.6443,4.7111,1.4561,-1.6754,-0.3832,49.25879506,-122.7466722,0
33.165,0.0298,-1.1231,0.0146,-3.3999,-3.6443,4.7111,1.4561,-1.6754,-0.3832,49.25879506,-122.7466722,0
33.183,0.0298,-1.1231,0.0146,-0.2602,-8.9991,6.9634,1.4561,-1.6754,-0.3832,49.25879506,-122.7466722,0
33.241,0.0298,-1.1231,0.0146,-0.2602,-8.9991,6.9634,1.4179,-1.8348,0.1558,49.25879506,-122.7466722,0
33.242,0.1189,-0.5245,-0.2939,-0.2602,-8.9991,6.9634,1.4179,-1.8348,0.1558,49.25879506,-122.7466722,0
33.26,0.1189,-0.5245,-0.2939,-0.4913,1.3144,-0.3542,1.4179,-1.8348,0.1558,49.25879506,-122.7466722,0
33.299,0.1189,-0.5245,-0.2939,-0.4913,1.3144,-0.3542,1.3217,-1.2976,-0.0827,49.25879506,-122.7466722,0
33.299,0.1358,-0.2579,-0.1879,-0.4913,1.3144,-0.3542,1.3217,-1.2976,-0.0827,49.25879506,-122.7466722,0
33.318,0.1358,-0.2579,-0.1879,0.1527,5.8968,-2.4506,1.3217,-1.2976,-0.0827,49.25879506,-122.7466722,0
33.376,0.1358,-0.2579,-0.1879,0.1527,5.8968,-2.4506,1.1125,-0.4636,0.0835,49.25879506,-122.7466722,0
33.376,0.0809,-0.4543,-0.1999,0.1527,5.8968,-2.4506,1.1125,-0.4636,0.0835,49.25879506,-122.7466722,0
33.394,0.0809,-0.4543,-0.1999,0.1655,7.2475,-1.9319,1.1125,-0.4636,0.0835,49.25879506,-122.7466722,0
33.432,0.0809,-0.4543,-0.1999,0.1655,7.2475,-1.9319,0.5934,-0.1038,0.3226,49.25879506,-122.7466722,0
33.433,0.5088,-1.3647,-0.4727,0.1655,7.2475,-1.9319,0.5934,-0.1038,0.3226,49.25879506,-122.7466722,0
33.452,0.5088,-1.3647,-0.4727,0.3322,3.569,-3.1429,0.5934,-0.1038,0.3226,49.25879506,-122.7466722,0
33.51,0.5088,-1.3647,-0.4727,0.3322,3.569,-3.1429,-0.3203,1.1663,-0.2408,49.25879506,-122.7466722,0
33.511,0.4683,-1.6025,-0.2818,0.3322,3.569,-3.1429,-0.3203,1.1663,-0.2408,49.25879506,-122.7466722,0
33.529,0.4683,-1.6025,-0.2818,4.8421,-5.4818,-4.8485,-0.3203,1.1663,-0.2408,49.25879506,-122.7466722,0
33.567,-0.0569,-1.5691,0.0327,4.8421,-5.4818,-4.8485,-0.3203,1.1663,-0.2408,49.25879506,-122.7466722,0
33.568,-0.0569,-1.5691,0.0327,4.8421,-5.4818,-4.8485,-1.6401,0.5987,-0.0668,49.25879506,-122.7466722,0
33.586,-0.0569,-1.5691,0.0327,2.289,-5.6243,-0.2199,-1.6401,0.5987,-0.0668,49.25879506,-122.7466722,0
33.644,-0.5364,-1.506,0.2762,2.289,-5.6243,-0.2199,-1.6401,0.5987,-0.0668,49.25879506,-122.7466722,0
33.645,-0.5364,-1.506,0.2762,2.289,-5.6243,-0.2199,-1.2708,1.2857,0.0261,49.25879506,-122.7466722,0
33.663,-0.5364,-1.506,0.2762,-3.1381,-5.7944,2.3562,-1.2708,1.2857,0.0261,49.25879506,-122.7466722,0
33.701,-0.2918,-0.6312,0.0053,-3.1381,-5.7944,2.3562,-1.2708,1.2857,0.0261,49.25879506,-122.7466722,0
33.701,-0.2918,-0.6312,0.0053,-3.1381,-5.7944,2.3562,-0.1435,0.7682,-0.1565,49.25879506,-122.7466722,0
33.72,-0.2918,-0.6312,0.0053,-6.5989,-2.5713,3.6705,-0.1435,0.7682,-0.1565,49.25879506,-122.7466722,0
33.778,0.3815,-0.3121,-0.0886,-6.5989,-2.5713,3.6705,-0.1435,0.7682,-0.1565,49.25879506,-122.7466722,0
33.779,0.3815,-0.3121,-0.0886,-6.5989,-2.5713,3.6705,-0.2785,0.3235,-0.3422,49.25879506,-122.7466722,0
33.797,0.3815,-0.3121,-0.0886,-3.0592,5.2023,1.4307,-0.2785,0.3235,-0.3422,49.25879506,-122.7466722,0
33.836,0.233,-0.1722,0.0233,-3.0592,5.2023,1.4307,-0.2785,0.3235,-0.3422,49.25879506,-122.7466722,0
33.836,0.233,-0.1722,0.0233,-3.0592,5.2023,1.4307,0.1211,0.9436,-0.9572,49.25879506,-122.7466722,0
33.854,0.233,-0.1722,0.0233,2.4752,6.6084,0.581,0.1211,0.9436,-0.9572,49.25879506,-122.7466722,0
33.913,0.233,-0.1722,0.0233,2.4752,6.6084,0.581,-0.7749,-0.6347,0.2652,49.25880419,-122.7466652,0
